fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
1120287,"Goya Foods, Inc. ",,,41331049030,"PLANTAINS, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CORN OIL, COTTON SEED OIL OR SUNFLOWER OIL), LIME SEASONING (SALT, CORN SYRUP SOLIDS, SUGAR, SOUR CREAM, [CULTURED CREAM, NONFAT MILK] BUTTERMILK SOLIDS, NATURAL FLAVORS, DEXTROSE, CITRIC ACID, YEAST EXTRACT, DEHYDRATED PARSLEY).",,28.0,g,,"Chips, Pretzels & Snacks",LI,,2020-04-08,2020-11-13,United States,,,,
1120321,"Wal-Mart Stores, Inc.",,,78742008868,"PEANUTS, DARK CHOCOLATE FLAVORED COATING (SUGAR, PALM KERNEL OIL, COCOA POWDER, DRY WHOLE MILK, SOY LECITHIN, SALT). ISOLATED SOY PROTEIN (ISOLATED SOY PROTEIN, TAPIOCA STARCH, SALT), CHICORY ROOT EXTRACT, PEANUT BUTTER, SEMI-SWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, SALT, VANILLA EXTRACT), GLYCERIN, CORN SYRUP, ISOLATED SOY PROTEIN, GUM ARABIC INULIN, MALTODEXTRIN, SEA SALT, SOY LECITHIN, DRIED COCONUT, ALMONDS NATURAL FLAVOR, ALMOND BUTTER.",,40.0,g,,"Snack, Energy & Granola Bars",LI,,2020-09-21,2020-11-13,United States,,,,
1120811,The Kroger Co.,,,11110833341,"COOKED ORGANIC GOLDEN QUINOA (ORGANIC GOLDEN QUINOA, WATER), COOKED ORGANIC RED QUINOA (ORGANIC RED QUINOA, WATER), ORGANIC SWEET POTATOES, ORGANIC ZUCCHINI, ORGANIC YELLOW SQUASH, ORGANIC HERB SEASONING (ORGANIC EXTRA VIRGIN OLIVE OIL, WATER, SEA SALT, ORGANIC APPLE CIDER VINEGAR, ORGANIC BLACK PEPPER, ORGANIC DRIED PARSLEY, SODIUM ALGINATE, ORGANIC GUAR GUM).",,142.0,g,,Frozen Prepared Sides,LI,,2020-04-08,2020-11-13,United States,,,,
1121042,Target Stores,,,85239032855,"MESQUITE SMOKED CHICKEN BREAST (CHICKEN BREAST, WATER, LESS THAN 2%: VINEGAR, SALT, MODIFIED FOOD STARCH, SODIUM PHOSPHATE, MESQUITE SMOKE FLAVOR AND NATURAL FLAVORS), CHIPOTLE BRIOCHE BREAD (ENRICHED FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, SUGAR, CORN MEAL, CHIPOTLE PEPPERS [CHIPOTLE PEPPERS, WATER, VINEGAR, SUGAR, SALT, TOMATO PASTE, SMOKE ESSENCE, ONION, XANTHAN GUM, GARLIC], SOYBEAN OIL, CONTAINS 2% OR LESS OF: EGG, WHEY, BUTTER, SALT, ACTIVE DRY YEAST, CALCIUM SULFATE, WHEAT STARCH, ENZYMES, CALCIUM PROPIONATE [PRESERVES FRESHNESS]), PEPPER JACK CHEESE (PASTEURIZED CULTURED MILK, SALT, ENZYMES, JALAPENO PEPPERS), SRIRACHA AIOLI (WATER, GARLIC PUREE [GARLIC, VINEGAR], SRIRACHA SAUCE [DISTILLED VINEGAR, AGED CAYENNE RED PEPPERS, SUGAR, SALT, JALAPENO PUREE {RED JALAPENO PEPPERS, SALT AND CITRIC ACID}, WATER, CARROT FIBER, GARLIC POWDER, NATURAL FLAVORS [SOY], XANTHAN GUM, SPICE AND SMOKED PAPRIKA], SOYBEAN OIL, LEMON JUICE CONCENTRATE, MODIFIED FOOD STARCH, EGG YOLKS, DISTILLED VINEGAR, SALT, SODIUM ALGINATE, LACTIC ACID, XANTHAN GUM, SODIUM BENZOATE AND POTASSIUM SORBATE [PRESERVATIVES], NATURAL FLAVOR, CALCIUM DISODIUM EDTA [TO PROTECT FLAVOR]).",,156.0,g,,Prepared Subs & Sandwiches,LI,,2020-04-08,2020-11-13,United States,,,,
1121059,"Rouse's Enterprises, Inc.",,,15418010596,BLACK BEANS,,51.0,g,,Vegetable and Lentil Mixes,LI,,2020-04-08,2020-11-13,United States,,,,
1121084,"Wal-Mart Stores, Inc.",,,78742294834,"WATER, MODIFIED WHEAT STARCH, ENRICHED BLEACHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHEAT GLUTEN, VEGETABLE SHORTENING (INTERESTERIFIED AND HYDROGENATED SOYBEAN OILS), WHEAT GLUTEN ISOLATE, CONTAINS 2% OR LESS OF: SALT, BAKING SODA, SODIUM ACID PYROPHOSPHATE, CELLULOSE GUM, DISTILLED MONOGLYCERIDES, NATURAL FLAVOR, SUCRALOSE, FUMARIC ACID, AND CALCIUM PROPIONATE (PRESERVATIVE), SORBIC ACID (TO MAINTAIN FRESHNESS).",,42.0,g,,Mexican Dinner Mixes,LI,,2020-04-08,2020-11-13,United States,,,,
1121364,The Kroger Co.,,,11110893956,"WALNUTS, ALMONDS, CHERRIES (CHERRIES, SUGAR, SUNFLOWER OIL), SEMI-SWEET CHOCOLATE CHUNKS (BELGIAN UNSWEETENED CHOCOLATE, SUGAR, DEXTROSE, SOY LECITHIN [EMULSIFIER]).",,30.0,g,,"Popcorn, Peanuts, Seeds & Related Snacks",LI,,2020-04-08,2020-11-13,United States,,,,
1121521,"Bimbo Bakeries USA, Inc.",,,72030022055,"SUGAR, BLEACHED WHEAT FLOUR, WATER, SOYBEAN OIL, CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, DEXTROSE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), EGGS, MODIFIED CORNSTARCH, DEXTROSE, WHEY, FRUCTOSE, GLYCERIN, LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA, MONOCALCIUM PHOSPHATE), ARTIFICIAL FLAVORS, MONO- AND DIGLYCERIDES, SALT, SODIUM STEAROYL LACTYLATE, POTASSIUM SORBATE (PRESERVATIVE), SORBITAN MONOSTEARATE, XANTHAN GUM, POLYSORBATE 60, CELLULOSE GUM, SOY LECITHIN, WHEY PROTEIN CONCENTRATE.",,47.0,g,,"Croissants, Sweet Rolls, Muffins & Other Pastries",LI,,2020-04-08,2020-11-13,United States,,,,
1121675,"Tops Markets, LLC",,,70784112701,"APPLES, WATER, ASCORBIC ACID (TO MAINTAIN COLOR).",,124.0,g,,Wholesome Snacks,LI,,2020-09-02,2020-11-13,United States,,,,
1121864,T. Marzetti Company,,,43832551036,"SPROUTED WHOLE GRAINS (WHEAT BERRIES, QUINOA, MILLET, OAT GROATS, BARLEY, RYE BERRIES, AMARANTH), WATER, WHOLE WHEAT FLOUR, WHEAT GLUTEN, BEET JUICE (BEET JUICE, WATER, CITRIC ACID), AGAVE SYRUP, SUNFLOWER OIL, OAT FIBER, CONTAINS 2% OR LESS OF: SALT, MOLASSES, NATURAL FLAVOR, YEAST.",,43.0,g,,Mexican Dinner Mixes,LI,,2020-04-15,2020-11-13,United States,,,,
1121871,"ONE Brands, LLC",,,788434107440,"PROTEIN BLEND (WHEY PROTEIN ISOLATE, MILK PROTEIN ISOLATE), FIBER BLEND (ISOMALTO-OLIGOSACCHARIDES [PREBIOTIC FIBER FROM VEGETABLE SOURCE], SOLUBLE VEGETABLE FIBER), VEGETABLE GLYCERIN, MALTITOL, ALMOND BUTTER, PALM KERNEL OIL, NATURAL FLAVORS, NONFAT DRY MILK, SEA SALT, SOY LECITHIN (AN EMULSIFIER), TAPIOCA STARCH, CALCIUM CARBONATE, COCOA POWDER (PROCESSED WITH ALKALI), DISTILLED MONOGLYCERIDES, SUCRALOSE AND COLORED WITH PAPRIKA EXTRACT.",,60.0,g,,"Snack, Energy & Granola Bars",LI,,2020-09-03,2020-11-13,United States,,,,
1122007,NOT A BRANDED ITEM,,,20742935,"WHOLE GRAIN OAT FLOUR, WHEAT STARCH, SUGAR, MODIFIED CORN STARCH, OAT FIBER, SALT, OAT EXTRACT, TRIPOTASSIUM PHOSPHATE, DICALCIUM PHOSPHATE, MIXED TOCOPHEROLS (ADDED TO PRESERVE FRESHNESS). VITAMINS AND MINERALS: CALCIUM CARBONATE, SODIUM ASCORBATE (VITAMIN C), REDUCED IRON, NIACINAMIDE, ZINC OXIDE, PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), THIAMIN MONONITRATE (VITAMIN B1), VITAMIN A PALMITATE, FOLIC ACID, VITAMIN D VITAMIN B12.",,41.0,g,,Cereal,LI,,2020-04-13,2020-11-13,United States,,,,
1122367,"Idahoan Foods, LLC",,,29700011048,"IDAHO POTATOES, CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY, VEGETABLE OIL (COCONUT, SUNFLOWER), MODIFIED FOOD STARCH, CORN SYRUP SOLIDS, MALTODEXTRIN, SALT, AUTOLYZED YEAST EXTRACT, DEHYDRATED ONION, DEHYDRATED GARLIC, NATURAL FLAVORS, CHIVES, XANTHAN GUM, PAPRIKA EXTRACT (COLOR), ANNATTO EXTRACT (COLOR), MONOGLYCERIDES. FRESHNESS PRESERVED BY SODIUM BISULFITE, CITRIC ACID, AND MIXED TOCOPHEROLS.",,47.0,g,,Other Soups,LI,,2020-04-08,2020-11-13,United States,,,,
1122429,"Hostess Brands, LLC",,,888109011604,"SUGAR, ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, FERROUS SULFATE OR REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, PALM OIL, COCONUT, TOASTED COCONUT, SOYBEAN OIL, CONTAINS 2% OR LESS: CORN, GLYCERIN, NONFAT DRY MILK, DEFATTED SOY FLOUR, HONEY, WHEY, MODIFIED WHEAT STARCH, SODIUM ACID PYROPHOSPHATE, BAKING SODA, EGG YOLK, SODIUM ALUMINUM PHOSPHATE, SALT, CINNAMON, NATURAL AND ARTIFICIAL FLAVOR, PRESERVATIVE (SODIUM PROPIONATE, SORBIC ACID, POTASSIUM SORBATE, NATAMYCIN), DEXTROSE, MONO AND DIGLYCERIDES, DEXTRIN, SOY LECITHIN, CITRIC ACID, ENZYMES, KARAYA GUM, GUAR GUM, COLOR (FRUIT JUICE CONCENTRATE, ANNATTO AND TURMERIC, TITANIUM DIOXIDE), YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 1 LAKE, CELLULOSE GUM, AGAR.",,120.0,g,,"Cakes, Cupcakes, Snack Cakes",LI,,2020-09-28,2020-11-13,United States,,,,
1122461,"Suja Life, LLC",,,818617020867,"ORGANIC WATERMELON JUICE, ORGANIC LEMON JUICE, ORGANIC LIME JUICE.",,237.0,ml,,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",LI,,2020-04-08,2020-11-13,United States,,,,
1122534,"Hy-Vee, Inc.",,,75450138740,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING OILS: CANOLA, SOYBEAN, COTTONSEED, SUNFLOWER, CORN, CONTAINS 2% OR LESS OF CORN STARCH MODIFIED, DEHYDRATED ONION, DEXTROSE, SALT, SODIUM ACID PYROPHOSPHATE ADDED TO MAINTAIN NATURAL COLOR.",,85.0,g,,Frozen Prepared Sides,LI,,2020-04-20,2020-11-13,United States,,,,
1122709,"Wegmans Food Markets, Inc. ",,,77890321249,"RECONSTITUTED VEGETABLE JUICE BLEND (WATER AND CONCENTRATED JUICES OF: TOMATOES, CARROTS, CELERY, BEETS, PARSLEY, LETTUCE, WATERCRESS, AND SPINACH), CONTAINS LESS THAN 2% OF EACH: VITAMIN C (ASCORBIC ACID), NATURAL FLAVORING, CITRIC ACID.",,240.0,ml,,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",LI,,2020-04-08,2020-11-13,United States,,,,
1122735,Rich Products Corporation,,,750903077592,"SUGAR, HIGH FRUCTOSE CORN SYRUP, ENRICHED BLEACHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), EGG WHITES, HYDROGENATED PALM KERNEL OIL, SOYBEAN OIL, EGGS, COCOA ALKALI PROCESSED, SEMISWEET CHOCOLATE (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, BUTTER OIL, SOY LECITHIN, NATURAL FLAVOR), SKIM MILK, CONTAINS LESS THAN 2% OF THE FOLLOWING: WATER, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE, MONOCALCIUM PHOSPHATE), SODIUM CASEINATE, PROPYLENE GLYCOL MONO AND DIESTERS OF FATS AND FATTY ACIDS, MODIFIED TAPIOCA AND CORN STARCH, SALT, WHEY, MONO AND DIGLYCERIDES, NATURAL AND ARTIFICIAL FLAVOR, POLYSORBATE 60, SOY LECITHIN, CARBOHYDRATE GUM, WHEAT STARCH, GUAR GUM, XANTHAN GUM, TO PRESERVE FRESHNESS (POTASSIUM SORBATE), POLYGLYCEROL ESTERS OF FATTY ACIDS, SOY PROTEIN CONCENTRATE, SODIUM STEAROYL LACTYLATE, DISODIUM PHOSPHATE, ASCORBIC ACID, CITRIC ACID.",,86.0,g,,"Cakes, Cupcakes, Snack Cakes",LI,,2020-09-09,2020-11-13,United States,,,,
1123747,Nestle Waters North America Inc./perrier,,,74780777346,"CARBONATED MINERAL WATER, NATURAL FLAVORS.",,500.0,ml,,Water,LI,,2020-04-08,2020-11-13,United States,,,,
1124384,Daniels Produce LLC,,,857610005617,"TOMATOES, GREEN PEPPERS, TOMATO PASTE, ONION, VINEGAR, SERRANOS, JALAPENOS, SALT, SUGAR, CUMIN, CHILI POWDER, GARLIC POWDER, BLACK PEPPER, ALUM",,30.0,g,,Dips & Salsa,LI,,2020-04-08,2020-11-13,United States,,,,
1124637,Mars Chocolate North America LLC,,,40000547105,"MILK CHOCOLATE (SUGAR, CHOCOLATE, SKIM MILK, COCOA BUTTER, LACTOSE, MILKFAT, SOY LECITHIN, SALT, ARTIFICIAL AND NATURAL FLAVORS), SUGAR, CORNSTARCH, LESS THAN 1%-CORN SYRUP, DEXTRIN, COLORING (INCLUDES YELLOW 6, YELLOW 5, BLUE 1, YELLOW 6 LAKE, YELLOW 5 LAKE, BLUE 1 LAKE, RED 40, RED 40 LAKE, BLUE 2 LAKE, BLUE 2), CARNAUBA WAX, GUM ACACIA.",,28.0,g,,Candy,LI,,2020-04-08,2020-11-13,United States,,,,
1124980,Malabar Productos Naturales S. A. de C.V.,,,33119302901,COFFEE (COFFEA ARABICA) AND MCT OIL (MEDIUM CHAIN TRIGLYCERIDES).,,10.0,g,,Coffee,LI,,2020-04-08,2020-11-13,United States,,,,
1125088,"Hy-Vee, Inc.",,,75450108095,"ROLL: ENRICHED WHEAT FLOUR (FLOUR, ASCORBIC ACID AS A DOUGH CONDITIONER, NIACIN, IRON, THIAMINE MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WATER, SUGAR, CONTAINS 2% OR LESS OF: SOYBEAN OIL, YEAST, SALT, WHEY POWDER, MONO AND DIGLYCERIDES, AMYLASE, CANOLA OIL, MICROBIAL ENZYMES. SPREAD: SOYBEAN OIL, WATER, PALM OIL, DEHYDRATED GARLIC, SALT, CONTAINS 2% OR LESS OF: VEGETABLE MONOGLYCERIDE, NATURAL FLAVOR, CRUSHED GARLIC (GARLIC, CITRIC ACID), DEHYDRATED PARSLEY, WHEY POWDER, BETA-CAROTENE (COLOR).",,38.0,g,,Frozen Bread & Dough,LI,,2020-04-20,2020-11-13,United States,,,,
1125123,PRIDE OF INDIA,,,8906046140033,100% PURE & ORGANIC DARJEELING BLACK TEA LEAVES.,,1.7000000476837158,g,,Tea Bags,LI,,2020-04-15,2020-11-13,United States,,,,
1125355,"Bay Valley Foods, LLC",,,41820817669,"HIGH FRUCTOSE CORN SYRUP, WATER, HONEY, DISTILLED VINEGAR, TOMATO PASTE, SUGAR, CORN SYRUP, MALTODEXTRIN, MODIFIED CORN STARCH, SALT, CONTAINS LESS THAN 2% OF CHILI PEPPERS*, MOLASSES, JALAPENO PEPPERS, NATURAL SMOKE FLAVOR, CHIPOTLE PEPPERS, POTASSIUM SORBATE (A PRESERVATIVE), SODIUM BENZOATE (A PRESERVATIVE), ANCHO CHILI PEPPERS*, CARAMEL COLOR, SPICES (INCLUDING MUSTARD), GARLIC*, ONION*.",,19.0,g,,"Ketchup, Mustard, BBQ & Cheese Sauce",LI,,2020-04-26,2020-11-13,United States,,,,
1126033,"Marine Harvest USA, LLC",,,819693025296,TILAPIA (OREOCHROMIS NILOTICUS),,113.0,g,,Fish & Seafood,LI,,2020-04-08,2020-11-13,United States,,,,
1126180,"Go Energy Foods, Inc.",,,850000868038,"PROPRIETARY BLUEBERRY ENERGY BLEND (ORGANIC CASHEWS, DRIED BLUEBERRIES (BLUEBERRIES, EVAPORATED CANE SYRUP, SUNFLOWER OIL), WALNUTS, ALL NATURAL PITTED DATES, GOLDEN RAISINS, ORGANIC CHIA SEEDS, BEE POLLEN), GO ENERGY PROTEIN BLEND (EGG WHITE PROTEIN, ORGANIC HIGH FIBER COCONUT FLOUR, ORGANIC SUNFLOWER LECITHIN, ALMOND FLOUR), ORGANIC CASSAVA ROOT SYRUP (PREBIOTIC SOLUBLE FIBER), ORGANIC COCONUT OIL, ORGANIC CASHEW BUTTER, LESS THAN 2% OF: ORGANIC MAPLE SYRUP, ORGANIC LEMON ESSENTIAL OIL, NATURAL LEMON EXTRACT, NATURAL VANILLA FLAVOR",,66.0,g,,"Snack, Energy & Granola Bars",LI,,2020-04-08,2020-11-13,United States,,,,
1126548,Pemberton's Foods Inc.,,,94368512305,"KELP, WATER, LEMON JUICE",,68.0,g,,Other Cooking Sauces,LI,,2020-09-04,2020-11-13,United States,,,,
1127167,"Meijer, Inc.",,,708820501898,"ICE CREAM INGREDIENTS: MILKFAT AND NONFAT MILK, HIGH FRUCTOSE CORN SYRUP, BUTTERMILK, SUGAR, CORN SYRUP, WHEY, CONTAINS 1% OR LESS OF: ARTIFICIAL FLAVOR, GUAR GUM, MONO- AND DIGLYCERIDES, XANTHAN GUM, POLYSORBATE 80, LOCUST BEAN GUM, CARRAGEENAN, ANNATTO (COLOR), CARAMEL COLOR. TOPPING INGREDIENTS: COATING (COCONUT OIL, SUGAR, COCOA AND COCOA PROCESSED WITH ALKALI, CHOCOLATE LIQUOR, SOY LECITHIN, SALT, NATURAL FLAVOR), PEANUTS. CHOCOLATE CORE INGREDIENTS: CORN SYRUP, WATER, MODIFIED CORN STARCH, COCOA, COCOA PROCESSED WITH ALKALI, SALT, CITRIC ACID, XANTHAN GUM, ARTIFICIAL FLAVOR. CONE INGREDIENTS: BLEACHED WHEAT FLOUR, SUGAR, CONTAINS 2% OR LESS OF: VEGETABLE SHORTENING (SOYBEAN OIL, PALM OIL, SOY LECITHIN), SALT, CARAMEL COLOR, ARTIFICIAL FLAVOR.",,97.0,g,,Ice Cream & Frozen Yogurt,LI,,2020-04-08,2020-11-13,United States,,,,
1127828,Pinnacle Foods Group LLC,,,23000433395,"WHOLE GRAIN CORN, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA, CORN, COTTONSEED, SAFFLOWER, SOYBEAN, OR SUNFLOWER), SEA SALT.",,28.0,g,,"Chips, Pretzels & Snacks",LI,,2020-04-08,2020-11-13,United States,,,,
1127836,"Hofmann Sausage Company, LLC",,,33589967709,"PORK, BEEF, CHEDDAR CHEESE (MILK, CHEESE CULTURE, SALT, ENZYMES), WATER, SODIUM PHOSPHATE, CREAM, SALT, SORBIC ACID (PRESERVATIVES), LACTIC ACID, ARTIFICIAL COLOR, CELLULOSE (TO PREVENT CAKING), BEER, NONFAT DRY MILK, SALT, FLAVORINGS, MUSTARD SEED, SODIUM ACETATE, SODIUM DIACETATE, SODIUM NITRITE, NATURAL CASINGS DERIVED FROM PORK.",,112.0,g,,"Sausages, Hotdogs & Brats",LI,,2020-04-15,2020-11-13,United States,,,,
1128691,Fieldbrook Foods,,,71632012044,"MILKFAT AND NONFAT MILK, SUGAR, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, COOKIE PIECES (SUGAR, WHEAT FLOUR, PALM OIL, COCOA PROCESSED WITH ALKALI, HIGH FRUCTOSE CORN SYRUP, CONTAINS 2% OR LESS OF: CHOCOLATE LIQUOR, SALT, NATURAL FLAVOR, BAKING SODA, SOY LECITHIN), WHEY, CONTAINS 1% OR LESS OF: PROPYLENE GLYCOL MONOESTER, MONO & DIGLYCERIDES, GUAR GUM, CELLULOSE GUM, CARRAGEENAN, ARTIFICIAL FLAVOR, VITAMIN A PALMITATE, CARAMEL COLOR.",,78.0,g,,Ice Cream & Frozen Yogurt,LI,,2020-04-08,2020-11-13,United States,,,,
1129666,Glencourt Inc.,,,79893413228,"UNBLEACHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR), WATER, SUGAR, EXPELLER PRESSED CANOLA OIL, YEAST, CONTAINS LESS THAN 2% OF: WHOLE WHEAT FLOUR, CULTURED WHEAT FLOUR, SALT, WHEAT GLUTEN, SOY LECITHIN, WHEAT STARCH, ORGANIC VINEGAR, ASCORBIC ACID, ENZYMES.",,43.0,g,,Breads & Buns,LI,,2020-04-08,2020-11-13,United States,,,,
1129672,Gluten Free Klippy's LLC,,,865731000176,"ALL PURPOSE GF FLOUR (BROWN RICE FLOUR, POTATO FLOUR, TAPIOCA FLOUR, POTATO STARCH, WHITE RICE FLOUR, XANTHAN GUM), ORGANIC CANE SUGAR, GLUTEN FREE OATS, VEGAN BUTTERY SPREAD [(OIL BLEND (PALM FRUIT, CANOLA, OLIVE), WATER, SALT, NATURAL FLAVOR, SUNFLOWER LECITHIN, LACTIC ACID, ANNATTO EXTRACT], ORGANIC BROWN SUGAR, WATER, TAPIOCA SYRUP, PALM FRUIT OIL, BAKING SODA, PURE VANILLA EXTRACT (WATER, VANILLA BEAN, ALCOHOL 40%), SUNFLOWER LECITHIN, CREAM OF TARTAR, SPICE, KOSHER SALT, KONJAC, GUAR GUM, XANTHAN GUM",,31.0,g,,Cookies & Biscuits,LI,,2020-04-08,2020-11-13,United States,,,,
1129811,Torn & Glasser Inc,,,72488998797,"CANE SUGAR, CORN SYRUP, PEANUTS, SODIUM BICARBONATE, SALT.",,28.0,g,,Candy,LI,,2020-04-08,2020-11-13,United States,,,,
1130357,BJ's Wholesale Club / Corporate Brands,,,888670078082,"ALMONDS (ALMONDS, PEANUT AND/OR SUNFLOWER OIL). DARK CHOCOLATE CHUNKS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, SALT AND VANILLA). CASHEWS AND PECANS (CASHEWS AND PECANS, PEANUT AND/OR SUNFLOWER OIL, SALT).",,28.0,g,,"Popcorn, Peanuts, Seeds & Related Snacks",LI,,2020-04-08,2020-11-13,United States,,,,
1130758,The Kroger Co.,,,11110879608,"ORGANIC BLUE CORN MASA FLOUR, ORGANIC EXPELLER PRESSED SUNFLOWER OIL AND/OR ORGANIC EXPELLER PRESSED SAFFLOWER OIL, TRACE OF LIME.",,26.0,g,,Mexican Dinner Mixes,LI,,2020-04-08,2020-11-13,United States,,,,
1130786,"Dole Packaged Foods, LLC",,,71202140276,"RASPBERRY, STRAWBERRY, BLUEBERRY, AVOCADO, CITRIC ACID, ASCORBIC ACID (VITAMIN C) TO PROMOTE COLOR RETENTION, AND STEVIA EXTRACT.",,113.0,g,,Frozen Fruit & Fruit Juice Concentrates,LI,,2020-09-20,2020-11-13,United States,,,,
1130925,"Whole Foods Market, Inc.",,,99482452926,"WHOLE GRAIN ROLLED WHEAT, DRIED DATES (DATES, OAT FLOUR), SUNFLOWER KERNELS, WHOLE GRAIN ROLLED RYE, RAISINS (RAISINS, EXPELLER PRESSED CANOLA OIL), WHOLE GRAIN ROLLED BARLEY, WHOLE GRAIN ROLLED OATS, FLAXSEED, ALMONDS, WALNUTS.",,64.0,g,,Cereal,LI,,2020-04-08,2020-11-13,United States,,,,
1131142,"Soft Serve Apple, LLC",,,852838005739,"CHERRY: WATER, CANE SUGAR, CHERRY JUICE, LEMON JUICE. GRAPE: WATER, CANE SUGAR, CONCORD GRAPE JUICE, LEMON JUICE.",,46.0,g,,Ice Cream & Frozen Yogurt,LI,,2020-04-08,2020-11-13,United States,,,,
1132240,Target Stores,,,85239053881,"WATER, WHOLE GRAIN PARBOILED LONG GRAIN BROWN RICE, CANOLA OIL AND/OR SAFFLOWER OIL.",,249.0,g,,"Entrees, Sides & Small Meals",LI,,2020-04-08,2020-11-13,United States,,,,
1132874,The Quaker Oats Co./gatorade-Van Camp,,,52000044584,"CITRIC ACID, NATURAL FLAVOR, SODIUM CITRATE, SALT, MONOPOTASSIUM PHOSPHATE, SUCRALOSE, SILICON DIOXIDE, ACESULFAME POTASSIUM.",,3.0,g,,Powdered Drinks,LI,,2020-04-08,2020-11-13,United States,,,,
1132979,Blake Hill Farm products LLC.,,,850341006939,"PUMPKIN, VERMONT MAPLE SYRUP, BROWN SUGAR, APPLE CIDER VINEGAR, LEMON JUICE, SPICES (CINNAMON, NUTMEG)",,18.0,g,,"Jam, Jelly & Fruit Spreads",LI,,2020-04-08,2020-11-13,United States,,,,
1133840,PANOS Brands LLC ,,,70844004533,"RICE, WATER.",,56.0,g,,Pasta by Shape & Type,LI,,2020-04-08,2020-11-13,United States,,,,
1134527,Sabra Dipping Company LLC,,,40822011952,"HUMMUS (COOKED CHICKPEAS [WATER, CHICKPEAS], WATER, TAHINI [GROUND SESAME], SOYBEAN OIL, GARLIC, SALT, CITRIC ACID, POTASSIUM SORBATE TO MAINTAIN FRESHNESS). PRETZELS (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, CORN OIL, SODIUM BICARBONATE, MALT SYRUP).",,129.0,g,,Crackers & Biscotti,LI,,2020-04-08,2020-11-13,United States,,,,
1134646,Moxlee Distribution Service,,,796603763830,"NAPA CABBAGE, GREEN ONION, ONION, RADISH, GARLIC, GINGER, BELL PEPPER, APPLE, KOREAN PEAR, SPICY PEPPER, SUGAR, SALT, RICE FLOUR",,396.0,g,,"Pickles, Olives, Peppers & Relishes",LI,,2020-04-08,2020-11-13,United States,,,,
1134899,Frick's Meat Products Inc.,,,49521100400,"BEEF AND PORK, WATER, SALT, CONTAINS LESS THAN 2% OF POTATO STARCH, DEXTROSE, GROUND MUSTARD, SODIUM CITRATE, GARLIC POWDER, NATURAL FLAVORING, SODIUM DIACETATE, SODIUM ERYTHORBATE, SODIUM NITRITE.",,56.0,g,,"Pepperoni, Salami & Cold Cuts",LI,,2020-04-08,2020-11-13,United States,,,,
